"Server Name","User ID","Session ID","Client Name","Hour"
"VSVAASRYWTS2465","VAA\409164","2","L5CG6224LHQ","14"
"VSVAASRYWTS2465","VAA\442509","19","DCZC6398KQ7","14"
"VSVAASRYWTS2465","VAA\503405","20","L5CG80704KR","14"
"VSVAASRYWTS2465","VAA\309019","17","DELGG708VAA051","14"
"VSVAASRYWTS2465","VAA\428686","1","DCZC1416CZC","14"
"SVAARTWWTS179","VAA\lhrhgr10","14","DCZC14178F1","14"
"SVAARTWWTS179","VAA\448388","3","LCNU406C0QM","14"
"SVAARTWWTS179","VAA\400040","6","DCZC141603M","14"
"SVAARTWWTS179","VAA\070523","7","L5CG6042W7L","14"
"SVAARTWWTS179","VAA\070287","8","L5CG5412B9W","14"
"SVAARTWWTS179","VAA\436950","10","DCZC431089T","14"
"SVAARTWWTS179","VAA\LHRHGR2","15","DCZC11057N1","14"
"SVAARTWWTS179","VAA\070745","17","DCZC0072BBD","14"
"SVAARTWWTS179","VAA\411717","1","DCZC43108D3","14"
"SVAARTWWTS179","VAA\070424","18","L5CG6313GQ5","14"
"SVAARTWWTS179","VAA\071148","12","DCZC11057T7","14"
"SVAARTWWTS179","VAA\070475","21","L5CG7516MTX","14"
"SVAARTWWTS179","VAA\070570","11","L5CG64635RC","14"
"SVAARTWWTS179","VAA\071189","19","DCZC0066X6J","14"
"SVAARTWWTS179","VAA\jnbeng","9","DCZC0066X9S","14"
"SVAARTWWTS179","VAA\419877","5","DCZC3323PG8","14"
"SVAARTWWTS179","VAA\VASANN","2","TECH-102","14"
"SVAARTWWTS179","VAA\070308","16","LCNU431BQ2L","14"
"SVAAODCWTS136","VAA\501963","6","L5CG7344MVJ","14"
"SVAAODCWTS136","VAA\499385","14","L5CG6388PMH","14"
"SVAAODCWTS136","VAA\070053ctx","16","DCZC0066X7S","14"
"SVAAODCWTS136","VAA\472047","4","L5CG6224L6X","14"
"SVAAODCWTS136","VAA\037703","5","L5CG6300CBQ","14"
"SVAAODCWTS136","VAA\SatheC1","12","TECH-184","14"
"SVAAODCWTS136","VAA\418818","15","L5CG6043XX9","14"
"SVAAODCWTS136","VAA\SINGHA21","2","TECH-200","14"
"SVAAODCWTS136","VAA\487707","8","LCNU420BGVJ","14"
"SVAAODCWTS136","VAA\315218","10","BOMWVA00001680","14"
"SVAAODCWTS136","VAA\Jfkengus","18","D1140YW9","14"
"SVAAODCWTS136","VAA\lhrline8","7","DCZC43108CJ","14"
"SVAAODCWTS136","VAA\lhrhgr9","1","DCZC1362CHV","14"
"SVAAODCWTS136","VAA\070718","11","L5CG7344MTW","14"
"SVAAODCWTS136","VAA\466028","20","DCZC3288PFN","14"
"SVAAODCWTS136","VAA\JNBENG","19","DCZC14178GF","14"
"SVAAODCWTS141","VAA\071003","5","DCZC32961JR","14"
"SVAAODCWTS141","VAA\402215","9","DCZC3323PFW","14"
"SVAAODCWTS141","VAA\434931","19","L5CG5102230","14"
"SVAAODCWTS141","VAA\070559","11","L5CG6441BVH","14"
"SVAAODCWTS141","VAA\401120","20","DCZC3323PG0","14"
"SVAAODCWTS141","VAA\515183","4","L5CG7516MXN","14"
"SVAAODCWTS141","VAA\401212","14","L5CG6171W9C","14"
"SVAAODCWTS141","VAA\401289","7","L5CG51021WQ","14"
"SVAAODCWTS141","VAA\070225","6","L5CG6171WBZ","14"
"SVAAODCWTS141","VAA\070721","18","L5CG6373TZZ","14"
"SVAAODCWTS141","VAA\070406","8","L5CG5320YB6","14"
"SVAAODCWTS141","VAA\512746","10","L5CG7433XXD","14"
"SVAAODCWTS141","VAA\408216","15","LCNU431BPZQ","14"
"SVAAODCWTS141","VAA\071125","3","L5CG6441BWC","14"
"SVAAODCWTS141","VAA\501905","16","L5CG64636QL","14"
"SVAAODCWTS141","VAA\512644","2","L5CG7516MQP","14"
"SVAAODCWTS141","VAA\512746","1","L5CG7433XXD","14"
"SVAAODCWTS141","VAA\JNBENG","13","DCZC14178GF","14"
"SVAARTWWTS183","VAA\408910","2","L5CG7251BFL","14"
"SVAARTWWTS183","VAA\071008","6","L5CG6373V59","14"
"SVAARTWWTS183","VAA\412014","9","DCZC11057MM","14"
"SVAARTWWTS183","VAA\407851","10","DCZC0072BGX","14"
"SVAARTWWTS183","VAA\071150","1","DCZC11057MD","14"
"SVAARTWWTS183","VAA\070445","14","L5CG7516N0K","14"
"SVAARTWWTS183","VAA\495511","5","DCZC3323PFL","14"
"SVAARTWWTS183","VAA\070682","13","L5CG6125W6Z","14"
"SVAARTWWTS183","VAA\401983","16","L5CG5412B40","14"
"SVAARTWWTS183","VAA\070559","17","L5CG6441BVH","14"
"SVAARTWWTS183","VAA\PATELJ3","20","TECH-199","14"
"SVAARTWWTS183","VAA\472127","12","LCNU343C3V3","14"
"SVAARTWWTS183","VAA\071146","21","DCZC12582XC","14"
"SVAARTWWTS183","VAA\412403","3","L5CG725185T","14"
"SVAARTWWTS183","VAA\lhrhgr14","15","DCZC14178KT","14"
"SVAARTWWTS183","VAA\511143","7","L5CG7433Y1H","14"
"SVAARTWWTS183","VAA\070186","11","L5CG6300CCV","14"
"SVAARTWWTS183","VAA\506003","4","L5CG5080WJL","14"
"SVAARTWWTS183","VAA\412611","8","DCZC32577P3","14"
"VSVAASRYWTS2462","VAA\070698","107","LCNU3499JWT","14"
"VSVAASRYWTS2462","VAA\401212","110","L5CG6171W9C","14"
"VSVAASRYWTS2462","VAA\071131","111","L5CG7344MSB","14"
"VSVAASRYWTS2462","VAA\403229","104","LCNU3499K1K","14"
"VSVAASRYWTS2462","VAA\020141","113","L5CG6224L1K","14"
"VSVAASRYWTS2462","VAA\501649","114","L5CG6042WC4","14"
"VSVAASRYWTS2462","VAA\400952","124","DCZC14178KZ","14"
"VSVAASRYWTS2462","VAA\413425","126","L5CG7433XWX","14"
"VSVAASRYWTS2462","VAA\409164","127","L5CG6224LHQ","14"
"VSVAASRYWTS2462","VAA\400699","128","L5CG6441BW0","14"
"VSVAASRYWTS2462","VAA\315699","129","DELGG708VAA089","14"
"VSVAASRYWTS2462","VAA\405774","130","L5CG516168Q","14"
"VSVAASRYWTS2462","VAA\034931","132","DCZC5501PTP","14"
"VSVAASRYWTS2462","VAA\037615","133","DCZC11057NY1","14"
"VSVAASRYWTS2462","VAA\070241","134","L5CG7516N1Y","14"
"VSVAASRYWTS2463","VAA\311266","4","DELGG708VAA107","14"
"VSVAASRYWTS2463","VAA\310916","5","DELGG708VAA162","14"
"VSVAASRYWTS2463","VAA\310859","6","DELGG708VAA154","14"
"VSVAASRYWTS2463","VAA\464168","7","L5CG64635PH","14"
"VSVAASRYWTS2463","VAA\038312","1","L5CG6165N9Y","14"
"VSVAASRYWTS2464","VAA\412878","622","DCZC5501PTP","14"
"VSVAASRYWTS2464","VAA\408910","638","L5CG7251BFL","14"
"VSVAASRYWTS2464","VAA\070566","640","L5CG646365G","14"
"VSVAASRYWTS2464","VAA\071008","639","L5CG6373V59","14"
"VSVAASRYWTS2464","VAA\070144","642","L5CG725186D","14"
"VSVAASRYWTS2464","VAA\410954","643","DCZC1415MPT","14"
"VSVAASRYWTS2464","VAA\442991","644","L5CG725183H","14"
"VSVAASRYWTS2464","VAA\070043","647","L5CG6042W8K","14"
"VSVAASRYWTS2464","VAA\501686","648","L5CG64635K2","14"
"VSVAASRYWTS2464","VAA\070099","654","L5CG6282M22","14"
"VSVAASRYWTS2464","VAA\412611","655","DCZC32577P3","14"
"VSVAASRYWTS2464","VAA\492035","657","L5CG5500S5T","14"
"VSVAASRYWTS2464","VAA\453829","658","L5CG6441BXJ","14"
"VSVAASRYWTS2464","VAA\070949","656","L5CG63328HW","14"
"SVAARTWWTS178","VAA\316289","2","01HW1105295","14"
"SVAARTWWTS178","VAA\316758","3","01HW594996","14"
"SVAAODCWTS130","VAA\408178","1","L5CG7450YY7","14"
"SVAAODCWTS130","VAA\455207","7","DCZC11057VG","14"
"SVAAODCWTS130","VAA\070652","8","DCZC32753VG","14"
"SVAAODCWTS130","VAA\071014","12","DCZC3291KH","14"
"SVAAODCWTS130","VAA\506703","16","DCZC11057VW","14"
"SVAAODCWTS130","VAA\070417","17","LCNU431BQ1T","14"
"SVAAODCWTS130","VAA\400670","18","L5CG6441BXS","14"
"SVAAODCWTS130","VAA\434567","11","L5CG646362F","14"
"SVAAODCWTS130","VAA\070976","6","L5CG5500S42","14"
"SVAAODCWTS130","VAA\lgwhgr4","15","DCZC9064B3K","14"
"SVAAODCWTS130","VAA\071196","20","DCZC1415MRB","14"
"SVAAODCWTS130","VAA\070760","10","L5CG51728XH","14"
"SVAAODCWTS130","VAA\lhrhgr4","2","DCZC11057N9","14"
"SVAAODCWTS130","VAA\070718","14","L5CG7344MTW","14"
"SVAAODCWTS130","VAA\070144","19","L5CG725186D","14"
"SVAAODCWTS130","VAA\505483","21","DCZC1415MNX","14"
"SVAAODCWTS130","VAA\483987","4","DCZC3255SHZ","14"
"SVAAODCWTS130","VAA\070752","5","DCZC1415MLN","14"
"SVAARTWWTS195","VAA\070817","36","LCNU420BGYZ","14"
"SVAARTWWTS195","VAA\410621","1084","L5CG7516MSY","14"
"SVAARTWWTS195","VAA\070041","1086","L5CG6300CBY","14"
"SVAARTWWTS195","VAA\070870","1082","L5CG5412CDW","14"
"SVAARTWWTS195","VAA\038524","1090","LCNU426BX7V","14"
"SVAARTWWTS195","VAA\480587","1092","L5CG6313DN6","14"
"SVAARTWWTS195","VAA\505923","1087","L5CG7344MPK","14"
"SVAARTWWTS195","VAA\478148","1094","LCNU406BWDG","14"
"SVAARTWWTS195","VAA\502843","1093","L5CG64636CN","14"
"SVAARTWWTS195","VAA\412578","1098","L5CG6165NBZ","14"
"SVAARTWWTS195","VAA\408760","1103","LCNU3499K0R","14"
"SVAARTWWTS195","VAA\017825","1102","DCZC32961KR","14"
"SVAARTWWTS195","VAA\406797","1104","DCZC103H3B2","14"
"SVAARTWWTS195","VAA\lgwhgr2","1101","DCZC3310FCW","14"
"SVAARTWWTS195","VAA\070566","1106","L5CG646365G","14"
"SVAARTWWTS195","VAA\417483","1107","L5CG6334LQZ","14"
"SVAARTWWTS195","VAA\506003","1077","L5CG5080WJL","14"
"SVAARTWWTS195","VAA\505483","1095","DCZC1415MNX","14"
"SVAARTWWTS195","VAA\419877","1111","DCZC3323PG8","14"
"SVAARTWWTS195","VAA\315924","1112","WSEALMTC00039","14"
"VSVAASRYXEN2813","VAA\309538","77","BOMWVIR0025663","14"
"VSVAASRYXEN2813","VAA\309457","81","BOMWVIR0025583","14"
"VSVAASRYXEN2813","VAA\309694","82","BOMWVIR0025567","14"
"VSVAASRYXEN2813","VAA\309667","83","BOMWVIR0025674","14"
"VSVAASRYXEN2813","VAA\309543","85","BOMWVIR0025613","14"
"VSVAASRYXEN2804","VAA\309715","368","BOMWVIR0025618","14"
"VSVAASRYXEN2804","VAA\316908","371","CLP07","14"
"VSVAASRYXEN2804","VAA\309372","377","GBMAN2SPWS0050","14"
"VSVAASRYXEN2804","VAA\309902","379","BOMWRRG0025726","14"
"VSVAASRYXEN2804","VAA\309761","380","BOMWVIR0025654","14"
"VSVAASRYXEN2804","VAA\309768","381","BOMWVIR0025648","14"
"VSVAASRYXEN2804","VAA\309737","382","BOMWVIR0025671","14"
"VSVAASRYXEN2814","VAA\457008","7","LCNU426BXTJ","14"
"VSVAASRYXEN2800","VAA\309535","431","BOMWVIR0025673","14"
"VSVAASRYXEN2800","VAA\309522","432","BOMWVIR0025637","14"
"VSVAASRYXEN2800","VAA\309673","436","n/a","14"
"VSVAASRYXEN2800","VAA\309667","439","BOMWVIR0025674","14"
"VSVAASRYXEN2800","VHOLS\498643","441","VHW0470","14"
"VSVAASRYXEN2800","VAA\309688","443","BOMWVIR0025686","14"
"VSVAASRYXEN2800","VAA\309724","445","BOMWVIR0025635","14"
"VSVAASRYXEN2800","VAA\316077","446","SVAARTWWTS180","14"
"VSVAASRYXEN2794","VAA\309275","495","CLP04","14"
"VSVAASRYXEN2794","VHOLS\033408","496","VHL0208","14"
"VSVAASRYXEN2794","VHOLS\448161","498","VHL0010","14"
"VSVAASRYXEN2794","VAA\309693","500","BOMWVIR0025677","14"
"VSVAASRYXEN2794","VAA\309670","501","BOMWVIR0025699","14"
"VSVAASRYXEN2794","VAA\309676","504","BOMWVIR0025647","14"
"VSVAASRYXEN2794","VAA\309748","505","BOMWVIR0025655","14"
"VSVAASRYXEN2794","VHOLS\412136","506","VHL0036","14"
"VSVAASRYXEN2793","VAA\311629","493","SVAAODCWTS134","14"
"VSVAASRYXEN2793","VAA\317059","497","BOMWVIR0025898","14"
"VSVAASRYXEN2793","VAA\309679","498","BOMWVIR0025690","14"
"VSVAASRYXEN2793","VHOLS\442638","500","VHL0011","14"
"VSVAASRYXEN2793","VAA\309750","502","BOMWVIR0025700","14"
"VSVAASRYXEN2793","VAA\309322","503","BOMWVIR0025652","14"
"VSVAASRYXEN2806","VAA\315218","295","VSVAASRYWTS2786","14"
"VSVAASRYXEN2806","VAA\309735","299","BOMWVIR0025665","14"
"VSVAASRYXEN2806","VAA\309535","300","BOMWVIR0025673","14"
"VSVAASRYXEN2806","VAA\309614","301","PNQWVAA0026830","14"
"VSVAASRYXEN2806","VAA\310822","304","VSVAASRYWTS2771","14"
"VSVAASRYXEN2806","VAA\309917","305","VSVAASRYWTS2788","14"
"VSVAASRYXEN2812","VAA\309749","555","BOMWVIR0025634","14"
"VSVAASRYXEN2812","VHOLS\444174","558","VHL0140","14"
"VSVAASRYXEN2812","VHOLS\426289","559","VHL0019","14"
"VSVAASRYXEN2812","VAA\315648","562","BOMWRRG0025727","14"
"VSVAASRYXEN2812","VAA\309457","565","BOMWVIR0025583","14"
"VSVAASRYXEN2812","VAA\309735","569","BOMWVIR0025665","14"
"VSVAASRYXEN2812","VAA\309705","570","BOMWVIR0025632","14"
"VSVAASRYXEN2799","VHOLS\034843","169","VHL0138","14"
"VSVAASRYXEN2799","VAA\317006","171","BOMWVIR0025639","14"
"VSVAASRYXEN2799","VAA\309694","173","BOMWVIR0025567","14"
"VSVAASRYXEN2799","VAA\317260","174","BOMWVIR0025615","14"
"VSVAASRYXEN2799","VAA\309668","177","BOMWVIR0025596","14"
"VSVAASRYXEN2799","VAA\311630","179","SVAAODCWTS134","14"
"VSVAASRYXEN2799","VAA\309543","180","BOMWVIR0025613","14"
"VSVAASRYXEN2799","VAA\309704","181","BOMWVIR0025649","14"
"VSVAASRYXEN2803","VAA\317260","416","BOMWVIR0025615","14"
"VSVAASRYXEN2803","VAA\316816","418","PNQWVAA0024819","14"
"VSVAASRYXEN2803","VAA\316627","424","BOMWVA00001607","14"
"VSVAASRYXEN2803","VAA\316119","426","VSVAASRYWTS2788","14"
"VSVAASRYXEN2803","VAA\315160","427","VSVAAKNTWTS1203","14"
"VSVAASRYXEN2791","VAA\309511","440","BOMWVIR0025702","14"
"VSVAASRYXEN2791","VAA\309666","441","BOMWVIR0025574","14"
"VSVAASRYXEN2791","VAA\309452","442","BOMWVIR0027018","14"
"VSVAASRYXEN2791","VHOLS\487695","444","VHL0136","14"
"VSVAASRYXEN2791","VHOLS\489189","445","VHL0296","14"
"VSVAASRYXEN2791","VHOLS\033623","446","VHL0054","14"
"VSVAASRYXEN2801","VAA\433407","225","VSVAASRYWTS2786","14"
"VSVAASRYXEN2801","VAA\449666","229","DCZC6268R1Z","14"
"VSVAASRYXEN2801","VAA\309741","230","BOMWVIR0025661","14"
"VSVAASRYXEN2792","VAA\317066","535","PNQWVAA0024817","14"
"VSVAASRYXEN2792","VAA\309571","536","BOMWVIR0025594","14"
"VSVAASRYXEN2792","VAA\309452","537","BOMWVIR0027018","14"
"VSVAASRYXEN2792","VAA\309629","540","PNQWVAA0024884","14"
"VSVAASRYXEN2792","VAA\309562","541","BOMWVIR0025688","14"
"VSVAASRYXEN2792","VAA\309522","542","BOMWVIR0025637","14"
"VSVAASRYXEN2818","VAA\opsad","5","n/a","14"
"VSVAASRYXEN2818","VAA\a309020","28","n/a","14"
"VSVAASRYXEN2818","VAA\020371","37","L5CG6125WBP","14"
"VSVAASRYXEN2818","VAA\022047","38","L5CG6165N1M","14"
"VSVAASRYWTS2788","VAA\309916","2","BOMWVA00001611","14"
"VSVAASRYWTS2788","VAA\311025","13","DELGG707VAA045","14"
"VSVAASRYWTS2788","VAA\310922","15","DELGG707VAA075","14"
"VSVAASRYWTS2788","VAA\311018","24","DELGG708VAA004","14"
"VSVAASRYWTS2788","VAA\315758","18","DELGG708VAA076","14"
"VSVAASRYWTS2788","VAA\433407","25","MAT-PC","14"
"VSVAASRYWTS2788","VAA\317406","27","DELGG707VA010","14"
"VSVAASRYWTS2788","VAA\311070","10","01HW834477","14"
"VSVAASRYWTS2788","VAA\317128","1","DELGG708VAA017","14"
"VSVAASRYWTS2788","VAA\309694","6","BOMWVIR0025567","14"
"VSVAASRYWTS2788","VAA\018930","11","L5CG6313DS8","14"
"VSVAASRYWTS2788","VAA\316119","19","DELGG707VAA056","14"
"VSVAASRYWTS2788","VAA\035147","28","DCZC6168HQ4","14"
"VSVAASRYWTS2788","VAA\410594","29","L5CG6313FHZ","14"
"VSVAASRYWTS2788","VAA\310933","20","DELGG707VA007","14"
"VSVAASRYWTS2788","VAA\317341","22","PERVINDRA-PC","14"
"VSVAASRYWTS2788","VAA\309917","4","BOMWVA00001601","14"
"VSVAASRYWTS2788","VAA\037215","5","DCZC6058YP5","14"
"VSVAASRYWTS2788","VAA\311077","7","DELGG707VAA028","14"
"VSVAASRYWTS2789","VAA\tcsnoc","5","01HW943000","14"
"VSVAASRYWTS2789","VAA\316156","1","DELGG707VAA078","14"
"VSVAASRYWTS2789","VAA\309008","14","PC189653","14"
"VSVAASRYWTS2789","VAA\315160","16","DELGG707VAA009","14"
"VSVAASRYWTS2789","VAA\310902","20","DELGG708VAA025","14"
"VSVAASRYWTS2789","VAA\309019","25","DELGG708VAA051","14"
"VSVAASRYWTS2789","VAA\037283","6","DCZC6010H77","14"
"VSVAASRYWTS2789","VAA\316997","23","DELGG707VAA013","14"
"VSVAASRYWTS2789","VAA\022167","19","L5CG6313G6S","14"
"VSVAASRYWTS2789","VAA\411830","11","L5CG5412B6C","14"
"VSVAASRYWTS2789","VAA\309668","13","BOMWVIR0025596","14"
"VSVAASRYWTS2789","VAA\038449","2","DCZC6058YQ0","14"
"VSVAASRYWTS2789","VAA\317249","9","DELGG708VAA114","14"
"VSVAASRYWTS2789","VAA\311061","12","01HW906108","14"
"VSVAASRYWTS2789","VAA\310816","3","DELGG707VAA002","14"
"VSVAAKNTWTS1203","VAA\310824","29","DELGG708VAA111","14"
"VSVAAKNTWTS1203","VAA\317255","10","DELGG707VAA004","14"
"VSVAAKNTWTS1203","VAA\311053","36","01HW545093","14"
"VSVAAKNTWTS1203","VAA\310862","39","01HW834350","14"
"VSVAAKNTWTS1203","VAA\310831","42","DELGG708VAA102","14"
"VSVAAKNTWTS1203","VAA\310826","44","DELGG707VA001","14"
"VSVAAKNTWTS1203","VAA\315758","6","DELGG708VAA076","14"
"VSVAAKNTWTS1203","VAA\315823","8","DELGG708VAA003","14"
"VSVAAKNTWTS1203","VAA\316880","14","DELGG708VAA061","14"
"VSVAAKNTWTS1203","VAA\315160","24","DELGG707VAA009","14"
"VSVAAKNTWTS1203","VAA\310839","5","DELGG708VAA083","14"
"VSVAAKNTWTS1203","VAA\310836","1","DELGG707VAA023","14"
"VSVAAKNTWTS1203","VAA\315622","31","DELGG708VAA050","14"
"VSVAAKNTWTS1203","VAA\311039","11","DELGG707VAA072","14"
"VSVAAKNTWTS1203","VAA\317389","33","BOMWVIR0025627","14"
"VSVAAKNTWTS1203","VAA\310932","56","01HW834203","14"
"VSVAAKNTWTS1203","VAA\317402","28","WATLRES2B8P13","14"
"VSVAAKNTWTS1203","VAA\310924","32","DELGG707VAA050","14"
"VSVAAKNTWTS1203","VAA\317456","9","01HW393337","14"
"VSVAAKNTWTS1203","VAA\317010","15","DELGG707VAA116","14"
"VSVAAKNTWTS1203","VAA\311003","2","01HW834284","14"
"VSVAAKNTWTS1203","VAA\317285","20","01HW993492","14"
"VSVAAKNTWTS1203","VAA\309019","25","DELGG708VAA051","14"
"VSVAAKNTWTS1203","VAA\316276","23","01HW454993","14"
"VSVAAKNTWTS1203","VAA\316903","12","01HW1092701","14"
"VSVAAKNTWTS1203","VAA\311027","26","01HW1117729","14"
"VSVAAKNTWTS1203","VAA\317249","30","DELGG708VAA114","14"
"VSVAAKNTWTS1203","VAA\316902","35","01HW1092678","14"
"VSVAAKNTWTS1203","VAA\317427","43","DELGG708VAA018","14"
"SVAAODCWTS1080","VAA\443107","135","n/a","14"
"SVAAODCWTS1080","VAA\410954","419","DCZC1415MPT","14"
"SVAAODCWTS1080","VAA\070870","423","n/a","14"
"SVAAODCWTS1080","VAA\410621","426","L5CG7516MSY","14"
"SVAAODCWTS1080","VAA\494131","427","L5CG6043XSM","14"
"VSVAASRYXEN2815","VAA\Lhrsalon1","1246","DCZC1415MPP","14"
"VSVAASRYXEN2815","VAA\417336","1248","DCZC6168HQB","14"
"VSVAASRYXEN2815","VAA\Lhrsalon2","1252","DCZC32753VN","14"
"VSVAASRYXEN2815","VAA\Salonbase","1260","DCZC3310FCT","14"
"VSVAASRYXEN2815","VAA\416804","1263","L5CG81539GV","14"
"VSVAASRYXEN2815","VAA\455327","1265","DCZC6168HQ7","14"
"VSVAASRYXEN2815","VAA\430513","1275","L5CG6164LWL","14"
"VSVAASRYXEN2815","VAA\416186","1280","DCZC6058YM3","14"
"VSVAASRYXEN2815","VAA\037396","1281","L5CG81539GT","14"
"VSVAASRYXEN2815","VAA\473927","1283","DCZC6268R67","14"
"VSVAASRYXEN2815","VAA\430510","1287","L5CG6164MD1","14"
"VSVAASRYXEN2815","VAA\433411","1289","L5CG6165N90","14"
"VSVAASRYXEN2815","VAA\050063","1318","D8CG7511LX4","14"
"VSVAASRYXEN2815","VAA\443267","1320","DCZC6268R2M","14"
"VSVAASRYXEN2815","VAA\037307","1321","DCZC6168HM6","14"
"VSVAASRYXEN2815","VAA\442509","1325","DCZC6398KQ7","14"
"VSVAASRYXEN2815","VAA\472547","1327","DCZC6268R1F","14"
"VSVAASRYXEN2815","VAA\434086","1328","DCZC6168HMF","14"
"VSVAASRYXEN2815","VAA\412678","1330","LCNU406BWCV","14"
"VSVAASRYXEN2815","VAA\406695","1331","L5CG6042W9J","14"
"VSVAASRYXEN2815","VAA\468148","1333","DCZC6268R3C","14"
"VSVAASRYXEN2815","VAA\038012","1334","DCZC6168HRS","14"
"VSVAASRYXEN2815","VAA\446267","1335","DCZC6268R57","14"
"VSVAASRYXEN2815","VAA\451666","1336","DCZC6168HN6","14"
"VSVAASRYXEN2815","VAA\434251","1338","L5CG5301DGT","14"
"VSVAASRYXEN2815","VAA\044559","1339","L5CG6165NF0","14"
"VSVAASRYXEN2815","VAA\435417","1341","DCZC6168HMV","14"
"VSVAASRYXEN2815","VAA\474187","1342","L5CG51616CR","14"
"VSVAASRYXEN2815","VAA\434447","1345","L5CG6463616","14"
"VSVAASRYXEN2815","VAA\038130","1346","L5CG6165NCX","14"
"VSVAASRYXEN2815","VAA\435454","1347","DCZC6168HM1","14"
"SVAARTWWTS1079","VAA\501649","75","L5CG6042WC4","14"
"SVAARTWWTS1079","VAA\454929","85","LAPTOP-ERIKA","14"
"VSVAASRYWTS2771","VAA\315600","16","DELGG707VAA036","14"
"VSVAASRYWTS2771","VAA\310936","25","DELGG708VAA077","14"
"VSVAASRYWTS2771","VAA\315727","11","DELGG708VAA071","14"
"VSVAASRYWTS2771","VAA\310848","19","DELGG707VAA019","14"
"VSVAASRYWTS2771","VAA\315706","9","BOMWVA00001723","14"
"VSVAASRYWTS2771","VAA\315823","14","DELGG708VAA003","14"
"VSVAASRYWTS2771","VAA\309735","24","BOMWVIR0025665","14"
"VSVAASRYWTS2771","VAA\309457","2","BOMWVIR0025583","14"
"VSVAASRYWTS2771","VAA\310955","20","DELGG707VAA064","14"
"VSVAASRYWTS2771","VAA\315160","28","DELGG707VAA009","14"
"VSVAASRYWTS2771","VAA\311044","36","DELGG707VAA121","14"
"VSVAASRYWTS2771","VAA\310822","3","DELGG707VAA046","14"
"VSVAASRYWTS2771","VAA\310902","29","DELGG708VAA025","14"
"VSVAASRYWTS2771","VAA\316160","12","DELGG708VAA068","14"
"VSVAASRYWTS2771","VAA\310969","37","DELGG707VAA034","14"
"VSVAASRYWTS2771","VAA\311001","27","DELGG708VAA040","14"
"VSVAASRYWTS2771","VAA\310934","39","DELGG708VAA086","14"
"VSVAASRYWTS2771","VAA\310319","5","DELGG707VAA077","14"
"VSVAASRYWTS2771","VAA\309688","6","BOMWVIR0025686","14"
"VSVAASRYWTS2771","VAA\316956","18","DELGG708VAA080","14"
"VSVAASRYWTS2771","VAA\310322","4","DELGG707VAA074","14"
"VSVAASRYWTS2771","VAA\309020","7","LCNU426BXHF","14"
"VSVAASRYWTS2771","VAA\311023","8","01HW830590","14"
"VSVAASRYWTS2771","VAA\316235","10","DELGG707VAA058","14"
"VSVAASRYWTS2771","VAA\316276","13","01HW454993","14"
"VSVAASRYWTS2771","VAA\317249","17","DELGG708VAA114","14"
"VSVAASRYWTS2771","VAA\310865","21","DELGG708VAA008","14"
"VSVAASRYWTS2771","VAA\316902","22","01HW1092678","14"
"VSVAASRYWTS2771","VAA\316466","15","DELGG708VAA060","14"
"VSVAASRYWTS2772","VAA\316118","7","DELGG707VAA060","14"
"VSVAASRYWTS2772","VAA\310894","8","abhishek","14"
"VSVAASRYWTS2772","VAA\017427","4","L5CG6023P88","14"
"VSVAASRYWTS2772","VAA\310822","15","DELGG707VAA046","14"
"VSVAASRYWTS2772","VAA\316289","1","01HW1105295","14"
"VSVAASRYWTS2772","VAA\310816","2","DELGG707VAA002","14"
"VSVAASRYWTS2466","VAA\opsadmin","0","VSVAAKNTWTS1206","14"
"VSVAASRYWTS2466","VAA\499463","6","L5CG5080WKF","14"
"VSVAASRYWTS2466","VAA\016377","7","LCNU3499K02","14"
"VSVAASRYWTS2466","VAA\036570","8","L5CG6165NF9","14"
"VSVAASRYWTS2466","VAA\400512","11","LCNU3499K5B","14"
"VSVAASRYWTS2681","VAA\316746","4","LHRCPOPS08","14"
"VSVAASRYWTS2681","VAA\485515","3","L5CG6273W8Y","14"
"VSVAASRYWTS2681","VAA\406695","9","L5CG6042W9J","14"
"VSVAASRYWTS2681","VAA\309645","5","BOMWVIR0025713","14"
"VSVAASRYWTS2681","VAA\498886","10","L5CG6334NG1","14"
"VSVAASRYWTS2681","VAA\460506","12","LCNU431BQ0X","14"
"VSVAASRYWTS2681","VAA\PHILLD1","1","AH809131","14"
"VSVAASRYWTS2681","VAA\402212","8","L5CG5301D6Z","14"
"VSVAASRYWTS2681","VAA\309643","6","BOMWVIR0025537","14"
"VSVAASRYWTS2681","VAA\ceroni","7","D121174W","14"
"VSVAASRYWTS2681","VAA\466089","11","L5CG7251873","14"
"VSVAASRYWTS2477","VAA\412578","6","L5CG6165NBZ","14"
"VSVAASRYWTS2477","VAA\478148","5","LCNU406BWDG","14"
"VSVAASRYWTS2477","VAA\501649","3","L5CG6042WC4","14"
"VSVAASRYWTS2477","VAA\071106","1","L5CG5412B0L","14"
"VSVAASRYWTS2477","VAA\448388","4","LCNU406C0QM","14"
"VSVAASRYWTS2682","VAA\asinghh8","0","n/a","14"
"VSVAASRYWTS2682","VAA\PrennW","1","KASVIEWS64","14"
"VSVAASRYWTS2682","VAA\DurieT","3","KASSPLWS59","14"
"SVAAODCWTS148","VAA\310344","13","DELGG707VAA008","14"
"SVAAODCWTS148","VAA\443267","21","DCZC6268R2M","14"
"SVAAODCWTS148","VAA\317436","23","CLP08","14"
