"Server Name","User ID","Session ID","Client Name","Hour"
"VSVAASRYWTS2190","VAA\ARJUNA","5","LHRCPOPS07","15"
"VSVAASRYWTS2190","VAA\315839","7","LHRCPOPS03","15"
"VSVAASRYWTS2190","VAA\037467","9","L5CG6165N2N","15"
"VSVAASRYWTS2190","VAA\479167","3","L5CG5080WJ1","15"
"VSVAASRYWTS2190","VAA\502384","10","L5CG64636G2","15"
"VSVAASRYWTS2190","VAA\317314","12","RBAGCZ-KAMILA","15"
"VSVAASRYWTS2190","VAA\BUDHOJ","2","AGI-PC","15"
"VSVAASRYWTS2190","VAA\Bologf","8","ADPMXP25","15"
"VSVAASRYWTS2190","VAA\316917","11","IAD6OP2","15"
"VSVAASRYWTS2190","VAA\317357","4","WATLCAMP02016","15"
"VSVAASRYWTS2190","VAA\beckft","13","COUNTER1-PC","15"
"VSVAASRYWTS2195","VAA\ajoshir2","0","n/a","15"
"VSVAASRYWTS2195","VAA\316746","1","LHRCPOPS08","15"
"VSVAAKNTWTS1205","f\p","36","r","15"
"VSVAAKNTWTS1205","f\p","28","r","15"
"VSVAAKNTWTS1205","VAA\309924","26","BOMWVA00001614","15"
"VSVAAKNTWTS1205","VAA\316621","33","BOMWVA00001666","15"
"VSVAAKNTWTS1205","VAA\311018","9","DELGG708VAA004","15"
"VSVAAKNTWTS1205","VAA\316977","22","DELGG707VAA118","15"
"VSVAAKNTWTS1205","VAA\309563","38","BOMWVIR0025653","15"
"VSVAAKNTWTS1205","VAA\309704","45","BOMWVIR0025649","15"
"VSVAAKNTWTS1205","VAA\309511","10","BOMWVIR0025702","15"
"VSVAAKNTWTS1205","VAA\310330","20","BOMWVIR0025586","15"
"VSVAAKNTWTS1205","VAA\309679","46","BOMWVIR0025690","15"
"VSVAAKNTWTS1205","VAA\317193","42","BOMWVIR0025640","15"
"VSVAAKNTWTS1205","VAA\309658","52","BOMWVIR0025687","15"
"VSVAAKNTWTS1205","VAA\309452","35","BOMWVIR0027018","15"
"VSVAAKNTWTS1205","VAA\310855","27","DELGG707VAA011","15"
"VSVAAKNTWTS1205","VAA\309612","7","PNQWVAA0024880","15"
"VSVAAKNTWTS1205","VAA\316904","25","BOMWVIR0025658","15"
"VSVAAKNTWTS1205","VAA\309928","16","BOMWVA00001599","15"
"VSVAAKNTWTS1205","VAA\317066","31","PNQWVAA0024817","15"
"VSVAAKNTWTS1205","VAA\317341","4","PERVINDRA-PC","15"
"VSVAAKNTWTS1205","VAA\315560","50","BOMWVA00001636","15"
"VSVAAKNTWTS1205","VAA\309638","29","BOMWVIR0025668","15"
"VSVAAKNTWTS1205","VAA\315720","43","BOMWVA00001721","15"
"VSVAAKNTWTS1205","VAA\315218","21","BOMWVA00001680","15"
"VSVAAKNTWTS1205","VAA\315530","12","BOMWVA00001677","15"
"VSVAAKNTWTS1205","VAA\309705","2","BOMWVIR0025632","15"
"VSVAAKNTWTS1205","VAA\309642","17","BOMWVIR0025584","15"
"VSVAAKNTWTS1205","VAA\317296","5","BOMWVA00001622","15"
"VSVAAKNTWTS1205","VAA\301346","19","BOMWVIR0025551","15"
"VSVAAKNTWTS1205","VAA\317029","13","BOMWVA00001637","15"
"VSVAAKNTWTS1205","VAA\309927","23","BOMWVA00001641","15"
"VSVAAKNTWTS1205","VAA\317424","24","BOMWVIR0025550","15"
"SVAAODCWTS129","VAA\309666","17","BOMWVIR0025574","15"
"SVAAODCWTS129","VAA\315762","19","PNQWVAA0024879","15"
"SVAAODCWTS129","VAA\309511","27","BOMWVIR0025702","15"
"SVAAODCWTS129","VAA\309562","18","BOMWVIR0025688","15"
"SVAAODCWTS129","VAA\309928","28","BOMWVA00001599","15"
"SVAAODCWTS129","VAA\317406","8","DELGG707VA010","15"
"SVAAODCWTS129","VAA\315218","15","BOMWVA00001680","15"
"SVAAODCWTS129","VAA\309737","6","BOMWVIR0025671","15"
"SVAAODCWTS129","VAA\309706","13","BOMWVIR0025630","15"
"SVAAODCWTS129","VAA\309706","22","BOMWVIR0025630","15"
"SVAAODCWTS129","VAA\038877","5","L5CG6171W0J","15"
"SVAAODCWTS129","VAA\490693","20","L5CG6165N8H","15"
"SVAAODCWTS129","VAA\038069","23","L5CG6313FRB","15"
"VSVAASRYWTS2641","VAA\309008","1","PC189653","15"
"VSVAASRYWTS2641","VAA\316235","4","DELGG707VAA058","15"
"VSVAASRYWTS2641","VAA\310425","2","VIRGINATLANTIC2","15"
"VSVAASRYWTS2510","VAA\316861","1","BOMWRRG0025729","15"
"VSVAASRYWTS2510","VAA\309618","2","PNQWVAA0024826","15"
"VSVAAKNTWTS1206","~\€","28","‚","15"
"VSVAAKNTWTS1206","~\€","1","‚","15"
"VSVAAKNTWTS1206","VAA\310824","57","DELGG708VAA111","15"
"VSVAAKNTWTS1206","VAA\310317","98","DELGG707VAA032","15"
"VSVAAKNTWTS1206","VAA\317126","149","DELGG708VAA038","15"
"VSVAAKNTWTS1206","VAA\315207","18","01HW290961","15"
"VSVAAKNTWTS1206","VAA\315699","127","DELGG708VAA089","15"
"VSVAAKNTWTS1206","VAA\311035","155","DELGG707VAA098","15"
"VSVAAKNTWTS1206","VAA\316228","66","VSVAASRYAPP2897","15"
"VSVAAKNTWTS1206","VAA\310335","112","DELGG707VAA018","15"
"VSVAAKNTWTS1206","VAA\310340","84","DELGG707VA005","15"
"VSVAAKNTWTS1206","VAA\317006","46","BOMWVIR0025639","15"
"VSVAAKNTWTS1206","VAA\309748","114","BOMWVIR0025655","15"
"VSVAAKNTWTS1206","VAA\309452","56","BOMWVIR0027018","15"
"VSVAAKNTWTS1206","VAA\317260","125","BOMWVIR0025615","15"
"VSVAAKNTWTS1206","VAA\316816","130","PNQWVAA0024819","15"
"VSVAAKNTWTS1206","VAA\317059","147","BOMWVIR0025898","15"
"VSVAAKNTWTS1206","VAA\316643","86","01HW834279","15"
"VSVAAKNTWTS1206","VAA\316808","68","DELGG708VAA088","15"
"VSVAAKNTWTS1206","VAA\317403","154","WATLRES2B8P15","15"
"VSVAAKNTWTS1206","VAA\316956","36","DELGG708VAA080","15"
"VSVAAKNTWTS1206","VAA\309917","34","BOMWVA00001601","15"
"VSVAAKNTWTS1206","VAA\309753","40","BOMWVIR0025701","15"
"VSVAAKNTWTS1206","VAA\309706","52","BOMWVIR0025630","15"
"VSVAAKNTWTS1206","VAA\311033","11","DELGG707VAA015","15"
"VSVAAKNTWTS1206","VAA\310839","29","DELGG708VAA083","15"
"VSVAAKNTWTS1206","VAA\310969","53","DELGG707VAA034","15"
"VSVAAKNTWTS1206","VAA\317029","51","BOMWVA00001637","15"
"VSVAASRYWTS2476","VAA\476768","4","L5CG6125VZ2","15"
"VSVAASRYWTS2476","VAA\412403","3","L5CG725185T","15"
"VSVAASRYWTS2476","VAA\LHRHGR2","1","DCZC11057N1","15"
"VSVAASRYWTS2476","VAA\071131","2","L5CG7344MSB","15"
"SVAAODCWTS138","„\†","15","ˆ","15"
"SVAAODCWTS138","VAA\316183","17","DELGG708VAA020","15"
"SVAAODCWTS138","VAA\309019","22","DELGG708VAA051","15"
"SVAAODCWTS138","VAA\315752","25","DELGG708VAA059","15"
"SVAAODCWTS138","VAA\311070","1","01HW834477","15"
"SVAAODCWTS138","VAA\316119","26","DELGG707VAA056","15"
"SVAAODCWTS138","VAA\310902","14","DELGG708VAA025","15"
"SVAAODCWTS138","VAA\310322","4","DELGG707VAA074","15"
"SVAAODCWTS138","VAA\317010","8","DELGG707VAA116","15"
"SVAAODCWTS138","VAA\311027","5","01HW1117729","15"
"SVAAODCWTS138","VAA\316947","6","DELGG707VAA093","15"
"SVAAODCWTS138","VAA\311033","3","DELGG707VAA015","15"
"SVAAODCWTS138","VAA\316902","7","01HW1092678","15"
"SVAAODCWTS138","VAA\310959","2","DELGG707VAA005","15"
"SVAAODCWTS138","VAA\316679","9","DELGG707VAA104","15"
"VSVAASRYWTS2186","VAA\A315758","0","VSVAAKNTWTS1203","15"
"VSVAASRYWTS2186","VAA\039140","6","L5CG5412B1Q","15"
"VSVAASRYWTS2186","VAA\039019","15","DCZC43108BZ","15"
"VSVAASRYWTS2186","VAA\a316882","11","L5CG5412B30","15"
"VSVAASRYWTS2186","VAA\GRUMOM","3","TRMIL35","15"
"VSVAASRYWTS2186","VAA\309638","1","BOMWVIR0025668","15"
"VSVAASRYWTS2186","VAA\316968","10","CARACAS","15"
"VSVAASRYWTS2186","VAA\315334","13","VNCC-PC","15"
"VSVAASRYWTS2186","VAA\315842","4","LHRCPOPS04","15"
"VSVAASRYWTS2186","VAA\316773","14","WJFKCRGO00075","15"
"VSVAASRYWTS2186","VAA\Thieli","2","IsabelleThiel","15"
"VSVAASRYWTS2186","VAA\albuqr","12","LHRCPCOORD","15"
"VSVAASRYWTS2636","VAA\070141","62","LCNU431BPZL","15"
"VSVAASRYWTS2636","VAA\070041","63","L5CG6300CBY","15"
"VSVAASRYWTS2636","VAA\512746","65","L5CG7433XXD","15"
"VSVAASRYWTS2636","VAA\071131","64","L5CG7344MSB","15"
"VSVAASRYWTS2193","VAA\317298","9","DELGG708VAA116","15"
"VSVAASRYWTS2193","VAA\409402","3","L5CG8112RYZ","15"
"VSVAASRYWTS2193","VAA\317031","11","BOMWVIR0025682","15"
"VSVAASRYWTS2193","VAA\leonj","7","AGIMIA02-PC","15"
"VSVAASRYWTS2193","VAA\Schour","10","KASSPLWS51","15"
"VSVAASRYWTS2193","VAA\408924","1","L5CG54422GX","15"
"VSVAASRYWTS2193","VAA\317409","8","WATLCAMP03340","15"
"VSVAASRYWTS2193","VAA\315995","2","WSEACRGO00031","15"
"VSVAASRYWTS2193","VAA\317450","6","WSEACRGO00032","15"
"VSVAASRYWTS2193","VAA\COWINN","4","MANOPS12","15"
"VSVAASRYWTS2787","VAA\310316","19","DELGG707VAA096","15"
"VSVAASRYWTS2787","VAA\309563","30","BOMWVIR0025653","15"
"VSVAASRYWTS2787","VAA\309667","6","BOMWVIR0025674","15"
"VSVAASRYWTS2787","VAA\316118","1","DELGG707VAA060","15"
"VSVAASRYWTS2787","VAA\316160","20","DELGG708VAA068","15"
"VSVAASRYWTS2787","VAA\310336","21","DELGG707VAA031","15"
"VSVAASRYWTS2787","VAA\310932","14","01HW834203","15"
"VSVAASRYWTS2787","VAA\309693","23","BOMWVIR0025677","15"
"VSVAASRYWTS2787","VAA\309666","13","BOMWVIR0025574","15"
"VSVAASRYWTS2787","VAA\412007","5","DCZC6010H8B","15"
"VSVAASRYWTS2787","VAA\516763","17","L5CG7516MSB","15"
"VSVAASRYWTS2787","VAA\317290","3","DELGG707VA009","15"
"VSVAASRYWTS2787","VAA\317312","2","DELGG707VAA120","15"
"VSVAASRYWTS2787","VAA\316947","4","DELGG707VAA093","15"
"VSVAASRYWTS2787","VAA\315076","8","DELGG708VAA074","15"
"VSVAASRYWTS2787","VAA\311047","7","DELGG707VAA105","15"
"VSVAASRYWTS2194","VAA\singhg6","3","LHRCPDGR02","15"
"VSVAASRYWTS2194","VAA\457491","11","L5CG8112S0V","15"
"VSVAASRYWTS2194","VAA\309642","10","BOMWVIR0025584","15"
"VSVAASRYWTS2194","VAA\448328","5","L5CG6171W0S","15"
"VSVAASRYWTS2194","VAA\FELSCS","1","KASHAMWS51","15"
"VSVAASRYWTS2194","VAA\StranM","7","KASDUSWS51","15"
"VSVAASRYWTS2194","VAA\315297","12","WJFKCRGO00034","15"
"VSVAASRYWTS2194","VAA\Thieli","13","IsabelleThiel","15"
"VSVAASRYWTS2194","VAA\465367","9","L5CG5301DCK","15"
"VSVAASRYWTS2194","VAA\492268","4","L428CQW6","15"
"VSVAASRYWTS2474","VAA\309715","10","BOMWVIR0025618","15"
"VSVAASRYWTS2474","VAA\022375","16","L5CG6463680","15"
"VSVAASRYWTS2474","VAA\309737","1","BOMWVIR0025671","15"
"VSVAASRYWTS2474","VAA\316963","6","BOMWVIR0025647","15"
"VSVAASRYWTS2474","VAA\018930","8","L5CG6313DS8","15"
"VSVAASRYWTS2474","VAA\505403","12","L5CG6165N4W","15"
"VSVAASRYWTS2474","VAA\033606","13","LCNU406BWCJ","15"
"VSVAASRYWTS2474","VAA\309687","7","BOMWVIR0025612","15"
"VSVAASRYWTS2474","VAA\bobili","17","WJFKCRGO00101","15"
"VSVAASRYWTS2474","VAA\022103","3","L5CG6373V6Z","15"
"VSVAASRYWTS2474","VAA\Kaoh","18","WJFKCRGO00031","15"
"VSVAASRYWTS2474","VAA\gonzam2","19","WJFKCRGO00033","15"
"VSVAASRYWTS2474","VAA\farmea","20","WATLCAMP02426","15"
"VSVAASRYWTS2474","VAA\315995","4","WSEACRGO00031","15"
"VSVAASRYWTS2474","VAA\309750","11","BOMWVIR0025700","15"
"VSVAASRYWTS2474","VAA\valcojb","22","WJFKCRGO00032","15"
"VSVAASRYWTS2474","VAA\510443","5","L5CG7320TM3","15"
"VSVAASRYWTS2184","VAA\A315758","0","SVAAODCWTS1544","15"
"VSVAASRYWTS2184","VAA\patelsv","3","LHRWPCOAST","15"
"VSVAASRYWTS2184","VAA\blinmtj","5","LHRCPOPS11","15"
"VSVAASRYWTS2184","VAA\316975","9","BOMWVIR0025679","15"
"VSVAASRYWTS2184","VAA\montee","11","ADMIN-PC","15"
"VSVAASRYWTS2184","VAA\LEVETC","2","WATLCAMP02303","15"
"VSVAASRYWTS2184","VAA\BRATHD","7","MARVIN","15"
"VSVAASRYWTS2184","VAA\001512","1","L320B79R","15"
"VSVAASRYWTS2184","VAA\bobili","12","WJFKCRGO00101","15"
"VSVAASRYWTS2184","VAA\weigej","15","KASFRAWS55","15"
"VSVAASRYWTS2184","VAA\479007","4","L5CG6273W31","15"
"VSVAASRYWTS2184","VAA\483448","14","DCZC1091WMT","15"
"VSVAASRYWTS2487","VAA\315308","5","DELGG708VAA015","15"
"VSVAASRYWTS2487","VAA\317300","6","01HW181448","15"
"VSVAASRYWTS2487","ž\ò7300","3","
HW181448","15"
"VSVAASRYWTS2192","VAA\316009","299","LHRCPOPS06","15"
"VSVAASRYWTS2192","VAA\Robera2","301","GLACARGO03","15"
"VSVAASRYWTS2192","VAA\316904","306","BOMWVIR0025658","15"
"VSVAASRYWTS2192","VAA\316463","284","ADMIN-PC","15"
"VSVAASRYWTS2192","VAA\317403","283","WATLRES2B8P15","15"
"VSVAASRYWTS2192","VAA\510443","308","L5CG7320TM3","15"
"VSVAASRYWTS2192","VAA\497175","309","L5CG6224L8C","15"
"VSVAASRYWTS2192","VAA\WaiT","303","E02W0107","15"
"VSVAASRYWTS2192","VAA\316326","310","RBAGNBX38","15"
"VSVAASRYWTS2192","VAA\316203","313","KASBRUWS59","15"
"VSVAASRYWTS2192","VAA\408213","302","LCNU420BGV7","15"
"VSVAASRYXEN2914","VAA\424424","40","L5CG6334LVB","15"
"VSVAASRYXEN2914","VAA\316870","41","L5CG7433Y4F","15"
"VSVAASRYXEN2914","VAA\515203","42","L5CG6313DD7","15"
"VSVAASRYXEN2915","VAA\504943","52","L5CG64636KC","15"
"VSVAASRYXEN2915","VAA\478127","53","L5CG8183Y15","15"
"VSVAASRYXEN2773","VAA\a311093","2","n/a","15"
"VSVAASRYXEN2773","VAA\anegis","3","n/a","15"
"VSVAASRYXEN2773","VAA\a034934","5","n/a","15"
"SVAAODCWTS128","VAA\317298","7","DELGG708VAA116","15"
"SVAAODCWTS128","VAA\309704","8","BOMWVIR0025649","15"
"SVAAODCWTS128","VAA\309629","3","PNQWVAA0024884","15"
"SVAAODCWTS128","VAA\309668","4","BOMWVIR0025596","15"
"SVAAODCWTS128","VAA\315218","12","BOMWVA00001680","15"
"SVAAODCWTS128","VAA\309768","13","BOMWVIR0025648","15"
"SVAAODCWTS128","VAA\315530","9","BOMWVA00001677","15"
"SVAAODCWTS128","VAA\309748","14","BOMWVIR0025655","15"
"SVAAODCWTS128","VAA\316947","2","DELGG707VAA093","15"
"SVAAODCWTS128","VAA\310816","6","DELGG707VAA002","15"
"SVAAODCWTS128","VAA\311047","11","DELGG707VAA105","15"
"SVAAODCWTS128","VAA\311033","1","DELGG707VAA015","15"
"SVAAODCWTS128","VAA\309922","5","BOMWVA00001719","15"
"SVAARTWWTS176","VAA\309704","14","BOMWVIR0025649","15"
"SVAARTWWTS176","VAA\309735","17","BOMWVIR0025665","15"
"SVAARTWWTS176","VAA\413234","2","L5CG6313FS9","15"
"SVAARTWWTS176","VAA\022103","4","L5CG6373V6Z","15"
"SVAARTWWTS176","VAA\309372","5","GBMAN2SPWS0050","15"
"SVAARTWWTS176","VAA\037973","13","L2R3CA01","15"
"SVAARTWWTS176","VAA\516763","1","L5CG7516MSB","15"
"SVAARTWWTS176","VAA\309750","7","BOMWVIR0025700","15"
"SVAARTWWTS176","VAA\309768","9","BOMWVIR0025648","15"
"SVAARTWWTS176","VAA\412545","15","L2R3DL01","15"
"SVAARTWWTS176","VAA\309705","3","BOMWVIR0025632","15"
"SVAARTWWTS176","VAA\309755","6","BOMWVIR0025650","15"
"SVAARTWWTS197","VAA\A311022","0","VSVAASRYWTS2787","15"
"SVAARTWWTS197","VAA\311025","12","DELGG707VAA045","15"
"SVAARTWWTS197","VAA\311035","20","DELGG707VAA098","15"
"SVAARTWWTS197","VAA\315758","24","DELGG708VAA076","15"
"SVAARTWWTS197","VAA\310316","3","DELGG707VAA096","15"
"SVAARTWWTS197","VAA\310335","1","DELGG707VAA018","15"
"SVAARTWWTS197","VAA\316160","9","DELGG708VAA068","15"
"SVAARTWWTS197","VAA\310336","21","DELGG707VAA031","15"
"SVAARTWWTS197","VAA\310932","27","01HW834203","15"
"SVAARTWWTS197","VAA\311012","4","DELGG708VAA058","15"
"SVAARTWWTS197","VAA\317255","13","DELGG707VAA004","15"
"SVAARTWWTS197","VAA\317427","6","DELGG708VAA018","15"
"SVAARTWWTS197","VAA\316903","8","01HW1092701","15"
"SVAARTWWTS197","VAA\315076","5","DELGG708VAA074","15"
"SVAARTWWTS197","VAA\316470","10","DELGG708VAA052","15"
"SVAAODCWTS1544","VAA\310903","36","DELGG708VAA181","15"
"SVAAODCWTS1544","VAA\311066","3","DELGG708VAA112","15"
"SVAAODCWTS1544","VAA\310868","45","01HW893412","15"
"SVAAODCWTS1544","VAA\315796","54","DELGG708VAA012","15"
"SVAAODCWTS1544","VAA\315752","42","DELGG708VAA059","15"
"SVAAODCWTS1544","VAA\317031","20","BOMWVIR0025682","15"
"SVAAODCWTS1544","VAA\315223","22","DELGG707VAA038","15"
"SVAAODCWTS1544","VAA\309629","43","PNQWVAA0024884","15"
"SVAAODCWTS1544","VAA\309645","14","BOMWVIR0025713","15"
"SVAAODCWTS1544","VAA\309562","18","BOMWVIR0025688","15"
"SVAAODCWTS1544","VAA\310933","12","DELGG707VA007","15"
"SVAAODCWTS1544","VAA\310336","39","DELGG707VAA031","15"
"SVAAODCWTS1544","VAA\310935","40","DELGG708VAA176","15"
"SVAAODCWTS1544","VAA\310907","41","DELGG708VAA180","15"
"SVAAODCWTS1544","VAA\317128","8","DELGG708VAA017","15"
"SVAAODCWTS1544","VAA\310923","24","01HW834362","15"
"SVAAODCWTS1544","VAA\311012","16","DELGG708VAA058","15"
"SVAAODCWTS1544","VAA\310316","33","DELGG707VAA096","15"
"SVAAODCWTS1544","VAA\311023","38","01HW830590","15"
"SVAAODCWTS1544","VAA\316117","5","DELGG707VAA033","15"
"SVAAODCWTS1544","VAA\316629","23","DELGG707VAA097","15"
"SVAAODCWTS1544","VAA\309522","21","BOMWVIR0025637","15"
"SVAAODCWTS1544","VAA\310989","32","01HW1145300","15"
"SVAAODCWTS1544","VAA\315843","27","BOMWVIR0025546","15"
"SVAAODCWTS1544","VAA\310839","19","DELGG708VAA083","15"
"SVAAODCWTS1544","VAA\315610","29","DELGG707VAA022","15"
"SVAAODCWTS1544","VAA\316996","31","BOMWVIR0025597","15"
"SVAAODCWTS1544","VAA\316863","34","BOMWVIR0025624","15"
"SVAARTWWTS198","VAA\501964","1","L5CG64635PZ","15"
"SVAARTWWTS198","VAA\491868","3","L5CG7516MZM","15"
"SVAARTWWTS198","VAA\037757","4","L5CG6125WKM","15"
"SVAARTWWTS198","VAA\411792","2","L5CG6125WJ4","15"
"SVAARTWWTS177","VAA\309670","8","BOMWVIR0025699","15"
"SVAARTWWTS177","VAA\309694","1","BOMWVIR0025567","15"
"SVAARTWWTS177","VAA\310855","11","DELGG707VAA011","15"
"SVAARTWWTS177","VAA\315796","12","DELGG708VAA012","15"
"SVAARTWWTS177","VAA\316632","5","LCNU428D62L","15"
"SVAARTWWTS177","VAA\316632","13","LCNU428D62L","15"
"SVAARTWWTS177","VAA\310868","14","01HW893412","15"
"SVAARTWWTS177","VAA\317010","16","DELGG707VAA116","15"
"SVAARTWWTS177","VAA\317249","3","DELGG708VAA114","15"
"SVAARTWWTS177","VAA\316947","15","DELGG707VAA093","15"
"SVAARTWWTS177","VAA\309571","17","BOMWVIR0025594","15"
"SVAARTWWTS177","VAA\315706","4","BOMWVA00001723","15"
"SVAAODCWTS143","VAA\513263","20","L5CG7516MVC","15"
"SVAAODCWTS143","VAA\309692","13","BOMWVIR0025614","15"
"SVAAODCWTS143","VAA\507923","27","L5CG7433XXJ","15"
"SVAAODCWTS143","VAA\309688","8","BOMWVIR0025686","15"
"SVAAODCWTS143","VAA\316160","22","DELGG708VAA068","15"
"SVAAODCWTS143","VAA\310860","23","L5CG5161682","15"
"SVAAODCWTS143","VAA\asharms12","24","VSTCSSRYWKS21","15"
"SVAAODCWTS143","VAA\310935","25","DELGG708VAA176","15"
"SVAAODCWTS143","VAA\316956","17","DELGG708VAA080","15"
"SVAAODCWTS143","VAA\309010","9","PC391614","15"
"SVAAODCWTS143","VAA\310974","15","DELGG708VAA042","15"
"SVAAODCWTS143","VAA\310816","18","DELGG707VAA002","15"
"SVAAODCWTS125","VAA\443107","13","L5CG54422DY","15"
"SVAAODCWTS125","VAA\412578","17","VSVAASRYWTS2477","15"
"SVAAODCWTS125","VAA\478148","18","VSVAASRYWTS2477","15"
"SVAAODCWTS125","VAA\070141","19","VSVAASRYWTS2636","15"
"SVAAODCWTS125","VAA\071196","20","DCZC1415MRB","15"
"SVAAODCWTS125","VAA\071131","1","VSVAASRYWTS2608","15"
"SVAAODCWTS125","VAA\071196","2","DCZC1415MRB","15"
"SVAAODCWTS125","VAA\408216","3","VSVAASRYWTS2607","15"
"SVAAODCWTS125","VAA\512746","9","VSVAASRYWTS2636","15"
"SVAAODCWTS125","VAA\070041","5","VSVAASRYWTS2636","15"
"SVAAODCWTS125","VAA\070266","10","VSVAASRYWTS2607","15"
"SVAAODCWTS125","VAA\lgwhgr2","4","VSVAASRYWTS2636","15"
"SVAAODCWTS125","VAA\512644","7","VSVAASRYWTS2607","15"
"SVAAODCWTS125","VAA\448388","6","VSVAASRYWTS2477","15"
"SVAARTWWTS175","VAA\317298","7","DELGG708VAA116","15"
"SVAARTWWTS175","VAA\315622","10","DELGG708VAA050","15"
"SVAARTWWTS175","VAA\317135","1","DELGG708VAA031","15"
"SVAAODCWTS142","VAA\506945","1","L5CG5161683","15"
"SVAAODCWTS142","VAA\316861","4","BOMWRRG0025729","15"
"SVAAODCWTS142","VAA\317059","7","BOMWVIR0025898","15"
"SVAAODCWTS142","VAA\309562","16","BOMWVIR0025688","15"
"SVAAODCWTS142","VAA\412780","9","L2R3VS02","15"
"SVAAODCWTS142","VAA\317066","2","PNQWVAA0024817","15"
"SVAAODCWTS142","VAA\416596","8","L2R3TD90","15"
"SVAAODCWTS142","VAA\452751","11","L2R3VS05","15"
"SVAAODCWTS142","VAA\517323","13","L5CG61956T1","15"
"SVAAODCWTS142","VAA\444086","6","L2R3DL02","15"
"SVAARTWWTS185","VAA\316758","6","01HW594996","15"
"SVAARTWWTS185","VAA\311018","17","DELGG708VAA004","15"
"SVAARTWWTS185","VAA\309692","5","BOMWVIR0025614","15"
"SVAARTWWTS185","VAA\310922","11","DELGG707VAA075","15"
"SVAARTWWTS185","VAA\315160","2","DELGG707VAA009","15"
"SVAARTWWTS185","VAA\316228","14","VSVAASRYAPP2897","15"
"SVAARTWWTS185","VAA\310831","15","DELGG708VAA102","15"
"SVAARTWWTS185","VAA\310816","4","DELGG707VAA002","15"
"SVAARTWWTS185","VAA\309618","8","PNQWVAA0024826","15"
"SVAARTWWTS185","VAA\310989","1","01HW1145300","15"
"SVAARTWWTS185","VAA\310425","7","VIRGINATLANTIC2","15"
"SVAARTWWTS181","VAA\311043","25","DELGG708VAA055","15"
"SVAARTWWTS181","VAA\309563","21","BOMWVIR0025653","15"
"SVAARTWWTS181","VAA\309543","30","BOMWVIR0025613","15"
"SVAARTWWTS181","VAA\309612","32","PNQWVAA0024880","15"
"SVAARTWWTS181","VAA\310335","31","DELGG707VAA018","15"
"SVAARTWWTS181","VAA\309457","14","BOMWVIR0025583","15"
"SVAARTWWTS181","VAA\309562","1","BOMWVIR0025688","15"
"SVAARTWWTS181","VAA\316627","22","BOMWVA00001607","15"
"SVAARTWWTS181","VAA\309452","20","BOMWVIR0027018","15"
"SVAARTWWTS181","VAA\309452","34","BOMWVIR0027018","15"
"SVAARTWWTS181","VAA\JFKENGUS","16","D1140YW9","15"
"SVAARTWWTS181","VAA\309673","17","BOMWVIR0025692","15"
"SVAARTWWTS181","VAA\310820","24","DELL","15"
"SVAARTWWTS186","VAA\037090","2","L5CG6165N78","15"
"SVAARTWWTS186","VAA\060072","8","DCZC5501PST","15"
"SVAARTWWTS186","VAA\301346","10","BOMWVIR0025551","15"
"SVAARTWWTS186","VAA\442450","3","DCZC6268R52","15"
"SVAARTWWTS193","¸\º","22","¼","15"
"SVAARTWWTS193","¸\º","25","¼","15"
"SVAARTWWTS193","VAA\310840","15","DELGG708VAA026","15"
"SVAARTWWTS193","VAA\315160","1","DELGG707VAA009","15"
"SVAARTWWTS193","VAA\315823","9","DELGG708VAA003","15"
"SVAARTWWTS193","VAA\317128","6","DELGG708VAA017","15"
"SVAARTWWTS193","VAA\310955","10","DELGG707VAA064","15"
"SVAARTWWTS193","VAA\310319","7","DELGG707VAA077","15"
"SVAARTWWTS193","VAA\316956","14","DELGG708VAA080","15"
"SVAARTWWTS193","VAA\317285","16","01HW993492","15"
"SVAARTWWTS193","VAA\316228","19","VSVAASRYAPP2897","15"
"SVAARTWWTS193","VAA\310974","2","DELGG708VAA042","15"
"SVAARTWWTS193","VAA\311061","3","01HW906108","15"
"SVAARTWWTS193","VAA\315076","8","DELGG708VAA074","15"
"SVAARTWWTS193","VAA\311033","11","DELGG707VAA015","15"
"SVAARTWWTS193","VAA\315610","12","DELGG707VAA022","15"
"SVAARTWWTS184","VAA\310965","11","DELGG708VAA010","15"
"SVAARTWWTS184","VAA\309511","1","BOMWVIR0025702","15"
"SVAARTWWTS184","VAA\309670","7","BOMWVIR0025699","15"
"SVAARTWWTS184","VAA\309724","3","BOMWVIR0025635","15"
"SVAARTWWTS184","VAA\309679","8","BOMWVIR0025690","15"
"SVAARTWWTS184","VAA\309692","2","BOMWVIR0025614","15"
"SVAARTWWTS184","VAA\316321","6","LCNU3499K0H","15"
"SVAARTWWTS184","VAA\315762","13","PNQWVAA0024879","15"
"SVAARTWWTS184","VAA\509203","4","L5CG7344MWY","15"
"SVAARTWWTS184","VAA\309741","5","BOMWVIR0025661","15"
"SVAARTWWTS184","VAA\309770","10","BOMWVIR0025660","15"
"SVAARTWWTS184","VAA\309741","14","BOMWVIR0025661","15"
"SVAARTWWTS184","VAA\309741","15","BOMWVIR0025661","15"
"SVAARTWWTS188","VAA\309322","15","BOMWVIR0025652","15"
"SVAARTWWTS188","VAA\038328","4","L2R3TD86","15"
"SVAARTWWTS188","VAA\410594","2","L5CG6313FHZ","15"
"SVAARTWWTS188","VAA\309666","3","BOMWVIR0025574","15"
